id,start_date,motion:title,motion:number,motions:document,sources:link:url,motion:legislative_session,motion:result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
17849,2001-06-28,"k návrhu na schválení úplatného převodu pozemků parc.č. 1798/191, 1798/192, 1798/193 a 1798/194 v (F)",31/51,43,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17849,31,,,,,,
17896,2001-06-28,k návrhu na úplatný převod pozemku parc.č. 61/14 v k.ú. Podolí o výměře 82 m2 (F),31/52,22,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17896,31,,,,,,
17850,2001-06-28,k návrhu na revokaci usnesení ZHMP č. 12/09 ze dne 21.10.1999 k návrhu na schválení  převodu (F),31/53,45,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17850,31,,,,,,
17852,2001-06-28,k návrhu koncepce rozvoje a integrace výstavnictví v hl. m. Praze (F),31/54,983,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17852,31,,,,,,
17893,2001-06-28,k návrhu na udělení grantů v oblasti kultury a umění v roce 2001 - 2.uzávěrka (F),31/55,987,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17893,31,,,,,,
17889,2001-06-28,návrh na udělení grantů pro oblast sportu a tělovýchovy pro rok 2001 z kapitoly 0664 § 3419 (F),31/56,982,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17889,31,,,,,,
17841,2001-06-28,k návrhu na změnu zřizovací listiny Obecního domu (F),31/57,2,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17841,31,,,,,,
17866,2001-06-28,k návrhu na zrušení příspěvkové organizace Výstaviště - Praha ke dni 30.11.2001 (F),31/58,984,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17866,31,,,,,,
17900,2001-06-28,k návrhu na uvolnění finančních prostředků z rozpočtu hl.m.Prahy na rok 2001  z rezervy kapitoly 06 (F),31/59,990,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17900,31,,,,,,
17857,2001-06-28,k návrhu úprav rozpočtu na rok 2001 v kap. 04 - poskytnutí účelové investiční dotace městským částem (F),31/60,980,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17857,31,,,,,,
17848,2001-06-28,k návrhu na úpravu rozpočtu pro rok 2001 MČ Praha -  Dolní Počernice formou účelové investiční dotac (F),31/61,953,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17848,31,,,,,,
17864,2001-06-28,k návrhu na úpravu rozpočtu kapitálových výdajů OMI MHMP na r. 2001 v kapitole 03 - doprava (F),31/62,976,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17864,31,,,,,,
17836,2001-06-28,k návrhu na poskytnutí části výnosu hl.m. Prahy z vyúčtování Zóny placeného stání v Praze 1 za rok 2 (F),31/63,7,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17836,31,,,,,,
17883,2001-06-28,"k návrhu na změnu poskytnuté účelové dotace KCP, a.s. a řešení nesplacené části základního kapitálu (F)",31/64,35,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17883,31,,,,,,
17884,2001-06-28,"zpráva o řešení rozestavěné stavby č. 3001 - Skleníkový areál Fata Morgana, vč. finančních prostředk (F)",31/65,28,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17884,31,,,,,,
18065,2001-06-28,k návrhu zadání změn 02 Územního plánu sídelního útvaru hlavního města Prahy (F),31/66,966,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=18065,31,,,,,,
17901,2001-06-28,k darovacím smlouvám na pozemky v MČ Praha - Šeberov pro realizaci investiční akce  stavba č. 0106 (F),31/67,998,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17901,31,,,,,,
17847,2001-06-28,k přidělení finanční dotace ze státního rozpočtu na protidrogovou politiku vlády ČR pro rok 2001 - I (F),31/68,979,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17847,31,,,,,,
17858,2001-06-28,k monitorovací zprávě o naplňování strategické koncepce hlavního města Prahy v roce 2000 (F),31/69,24,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17858,31,,,,,,
17899,2001-06-28,Návrh dotace MČ hl.m.Prahy na krytí výdajů spojených s realizací Statutu hl.m. Prahy od 1.7.2001 (F),31/70,20,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17899,31,,,,,,
17902,2001-06-28,k návrhu obecně závazné vyhlášky hl. m. Prahy o výši koeficientů pro výpočet sazby daně z nemovitost (F),31/71,26,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17902,31,,,,,,
17867,2001-06-28,k návrhu na uvolnění finančních prostředků na realizaci programu  Prevence kriminality na místní úro (F),31/72,992,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17867,31,,,,,,
17840,2001-06-28,k návrhu na poskytnutí účelové neinvestiční dotace MČ na provoz Sborů dobrovolných hasičů (F),31/73,981,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17840,31,,,,,,
17064,2001-06-28,k návrhu rámcového plánu práce Zastupitelstva hl.m.Prahy na II. pololetí 2001 (F),31/74,999,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17064,31,,,,,,
17793,2001-09-13,k aktuální situaci ve Spojených státech amerických (F),32/01,159,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17793,32,,,,,,
17018,2001-09-13,k návrhu změny Jednacího řádu Zastupitelstva hlavního města Prahy (F),32/02,126,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17018,32,,,,,,
17818,2001-09-13,k návrhu na poskytnutí daru HMP na podporu umístění sochy TGM ve Washingtonu (F),32/03,75,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17818,32,,,,,,
17020,2001-09-13,"k návrhu na odprodej akciového podílu hl. m. Prahy ve společnosti Česká spořitelna, a.s. (F)",32/04,115,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17020,32,,,,,,
18124,2001-09-13,"k návrhu na odkup akciového podílů minoritních akcionářů První městské banky, a.s., hl.m. Prahou (F)",32/05,114,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=18124,32,,,,,,
17751,2001-09-13,k návrhu postupu hl.m. Prahy při schvalování rozpočtu vlastního hl.m. Prahy na rok 2002 (F),32/06,141,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17751,32,,,,,,
17780,2001-09-13,ke stanovisku hl.m. Prahy k návrhu zákona o státním rozpočtu na rok 2002 (F),32/07,168,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17780,32,,,,,,
17824,2001-09-13,k návrhu na uvolnění finančních prostředků z rozpočtu hl.m.Prahy na rok 2001 z kap. 10 - neúčelové (F),32/08,108,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17824,32,,,,,,
17813,2001-09-13,ke Zprávě o plnění rozpočtu hl. m. Prahy za 1. pololetí 2001 (F),32/09,107,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17813,32,,,,,,
17925,2001-09-13,k návrhu na vydání zřizovací listiny příspěvkové organizace Centrum léčebné rehabilitace (F),32/10,139,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17925,32,,,,,,
17784,2001-09-13,k návrhu na schválení úplatného převodu lesního pozemku parc.č. 2121 k.ú. Hostivař z vlastnictví pan (F),32/12,128,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17784,32,,,,,,
17133,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/13,116,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17133,32,,,,,,
18008,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/14,117,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=18008,32,,,,,,
17033,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/15,118,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17033,32,,,,,,
17032,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/16,103,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17032,32,,,,,,
17037,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/17,104,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17037,32,,,,,,
17880,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/18,105,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17880,32,,,,,,
17014,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/19,95,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17014,32,,,,,,
17778,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/20,96,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17778,32,,,,,,
17035,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/21,89,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17035,32,,,,,,
18023,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/22,88,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=18023,32,,,,,,
17816,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/23,87,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17816,32,,,,,,
17815,2001-09-13,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",32/24,86,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17815,32,,,,,,
17026,2001-09-13,"k majetkoprávnímu vypořádání pozemků v k.ú. Horní Měcholupy ve vlastnictví fyzické osoby, (F)",32/25,112,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17026,32,,,,,,
17794,2001-09-13,k majetkoprávnímu vypořádání id. 1/4 pozemku parc.č. 2913 v k.ú. Stodůlky ve vlastnictví fyzické oso (F),32/26,97,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17794,32,,,,,,
17028,2001-09-13,k majetkoprávnímu vypořádání pozemku parc.č. 2311/35 v k.ú. Stodůlky ve vlastnictví fyzických osob (F),32/27,98,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17028,32,,,,,,
17017,2001-09-13,"k majetkoprávnímu vypořádání pozemků v k.ú. Háje a k.ú. Hostivař ve vlastnictví fyzických osob , (F)",32/28,113,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17017,32,,,,,,
17875,2001-09-13,"k majetkoprávnímu vypořádání pozemku v k.ú. Hostivař ve vlastnictví právnické osoby, zastavěného (F)",32/29,92,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17875,32,,,,,,
17895,2001-09-13,k majetkoprávnímu vypořádání pozemku v k.ú. Prosek ve vlastnictví fyzické osoby zastavěného stavbou (F),32/30,67,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17895,32,,,,,,
16739,2001-09-13,"k návrhu na nabytí nemovitostí - pozemků do vlastnictví hl.m. Prahy, za účelem realizace investiční (F)",32/31,93,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16739,32,,,,,,
17822,2001-09-13,k návrhu na nabytí nemovitosti-pozemku do vlastnictví hl.m.Prahy za účelem investiční výstavby v (F),32/32,62,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17822,32,,,,,,
17833,2001-09-13,k návrhu na nabytí nemovitostí - pozemků do vlastnictví hl.m. Prahy za účelem realizace investiční (F),32/33,61,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17833,32,,,,,,
17828,2001-09-13,k návrhu na schválení bezúplatného nabytí věcí do vlastnictví hl.m. Prahy (F),32/34,91,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17828,32,,,,,,
17812,2001-09-13,k návrhu na schválení bezúplatného nabytí věcí do vlastnictví hl.m. Prahy (F),32/35,69,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17812,32,,,,,,
17030,2001-09-13,"k návrhu schválení seznamu nemovitých věcí, které jsou nabývány do vlastnictví hl.m. Prahy za účelem (F)",32/36,132,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17030,32,,,,,,
17799,2001-09-13,k návrhu na schválení nabytí pozemků do vlastnictví obce hl. m. Prahy dle zákona č.95/1999 Sb. (F),32/37,71,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17799,32,,,,,,
17829,2001-09-13,k nabytí pozemku parc. č. 2360 v k.ú. Hostivař do vlastnictví hl.m. Prahy (F),32/38,55,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17829,32,,,,,,
17027,2001-09-13,k návrhu na schválení bezúplatného převodu parkovacích ploch v k.ú. Krč do vlastnictví ČR - Fakultní (F),32/39,125,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17027,32,,,,,,
17021,2001-09-13,"k návrhu schválení nemovité věci, která je nabývána do vlastnictví hl.m. Prahy za účelem (F)",32/40,131,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17021,32,,,,,,
18027,2001-09-13,k návrhu na vyřazení vodovodního řadu DN 500 a DN 700 z vodohospodářského majetku v důsledku (F),32/41,90,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=18027,32,,,,,,
17830,2001-09-13,k návrhu na prodej pozemku parc.č. 2465/2 a distribuční trafostanice v k.ú. Radotín a.s. Pražská (F),32/42,56,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17830,32,,,,,,
17831,2001-09-13,k návrhu na schválení úplatného převodu dokončeného bytového domu A1 s 18 bytovými jednotkami o (F),32/43,66,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17831,32,,,,,,
17769,2001-09-13,k návrhu úpravy rozpočtu v kapitole 03-Doprava v souvislosti se zřízením RDO MHMP a DOP MHMP (F),32/44,120,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17769,32,,,,,,
17790,2001-09-13,k návrhu změny zřizovací listiny příspěvkové organizace Ústav dopravního inženýrství hlavního města (F),32/45,134,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17790,32,,,,,,
17814,2001-09-13,"k návrhu zákona, kterým se mění zákon č. 13/1997 Sb., o pozemních komunikacích, ve znění pozdějších (F)",32/46,78,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17814,32,,,,,,
17016,2001-09-13,k návrhu na poskytnutí účelové neinvestiční dotace MČ na provoz Sborů dobrovolných hasičů (F),32/47,109,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17016,32,,,,,,
17886,2001-09-13,k návrhu na poskytnutí účelové investiční dotace MČ Praha - Kolovraty na dostavbu hasičské zbrojnice (F),32/48,94,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17886,32,,,,,,
17803,2001-09-13,k revokaci usnesení Zastupitelstva HMP č.27/05 ze dne 1.3.2001 - k návrhu na udělení grantů pro obla (F),32/49,74,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17803,32,,,,,,
17792,2001-09-13,"k záměru na výkup pozemků v k.ú. Vysočany, v k.ú. Letňany a v k.ú. Kbely v souvislosti s projektem (F)",32/50,140,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17792,32,,,,,,
17911,2001-09-13,k návrhu úplatného převodu vlastnictví pozemku č. parc. 629/376 v k.ú. Letňany pro TESCO STORES (F),32/51,913,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17911,32,,,,,,
17826,2001-09-13,k návrhu na schválení úplatného převodu vlastnictví pozemku parc.č. 2244/170 v kat. území Strašnice (F),32/52,65,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17826,32,,,,,,
17874,2001-09-13,k návrhu na schválení úplatného převodu pozemku parc.č. 1786/2 v k.ú. Smíchov pro LBD Praha 5 (F),32/53,64,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17874,32,,,,,,
16046,2001-09-13,k návrhu úplatného převodu vlastnictví pozemku č. parc. 224 v k.ú. Dubeč (F),32/54,110,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16046,32,,,,,,
17838,2001-09-13,"k návrhu úplatného převodu pozemku parc.č. 2000 o výměře 2.067 m2 v k.ú. Nusle, Praha 4 (F)",32/55,106,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17838,32,,,,,,
17022,2001-09-13,k návrhu úplatného převodu pozemků č. parc. 1234/19 a 1234/20 v k.ú. Michle (F),32/56,100,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17022,32,,,,,,
