id,start_date,motion:title,motion:legislative_session
61-707,2012-04-19,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS,  EN MATERIA DE REFORMA POLITICA (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-706,2012-04-19,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL PARA EL CONTROL DEL TABACO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-705,2012-04-19,DECRETO QUE EXPIDE LA LEY GENERAL DE PROTECCION CIVIL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-73,2010-04-06,DECRETO QUE REFORMA LOS ARTICULOS 429 DEL CODIGO PENAL FEDERAL Y 223 BIS DE LA LEY DE PROPIEDAD INDUSTRIAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-462,2011-11-03,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO CUARTO TRANSITORIO, SI SE ACEPTA LA MODIFICACION PROPUESTA POR EL DIP. OSCAR MARTIN ARCE PANIAGUA (PAN))",Primer Período de Sesiones Ordinarias del Tercer Año
61-463,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 35 FRACCION II RESERVADO, CON LA MODIFICACION ACEPTADA POR LA ASAMBLEA)",Primer Período de Sesiones Ordinarias del Tercer Año
61-460,2011-10-27,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 83 RESERVADO, SI SE ACEPTA LA MODIFICACION PROPUESTA POR EL DIP. JAIME CARDENAS GRACIA (PT))",Primer Período de Sesiones Ordinarias del Tercer Año
61-461,2011-11-03,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 116 ADICIONA 2 PARRAFOS DE LA FRACCIÓN II, SI SE ACEPTA LA MODIFICACIÓN PROPUESTA POR EL DIP. GASTÓN LUKEN GARZA (PAN))",Primer Período de Sesiones Ordinarias del Tercer Año
61-466,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 35 FRACCION VIII RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-467,2011-11-04," DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 36 FRACCION III RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-464,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 35 FRACCION II RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-465,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 35 FRACCION VI RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-71,2010-03-25,DECRETO POR EL QUE SE ADICIONA UN PÁRRAFO TERCERO Y SE RECORRE EL ORDEN DE LOS PÁRRAFOS SUBSECUENTES DEL ARTÍCULO 17 DE LA C.P.E.U.M. (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-76,2010-04-06,DECRETO QUE REFORMAN LOS ARTICULOS 16 Y 19 DE LA LEY GENERAL DE LA INFRAESTRUCTURA FISICA EDUCATIVA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-77,2010-04-08,DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 63 Y 64 DE LA LEY GENERAL DE VIDA SILVESTRE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-74,2010-04-06,DECRETO QUE REFORMA EL INCISO D) DEL ARTICULO 14 DE LA LEY GENERAL DE DERECHOS LINGÜISTICOS DE LOS PUEBLOS INDIGENAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-75,2010-04-06,DECRETO QUE REFORMA EL ARTICULO 23 DE LA LEY GENERAL DE DERECHOS LINGÜISTICOS DE LOS PUEBLOS INDIGENAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-382,2011-09-14,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DE LA ARMADA DE MEXICO (EN LO GENERAL Y EN LO PARTICULAR, CON LAS MODIFICACIONES ACEPTADAS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-83,2010-04-13,DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSOS ARTICULOS DE LA LEY DE LA PROPIEDAD INDUSTRIAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-82,2010-04-13,"DECRETO POR EL QUE SE EXPIDE LA LEY DE COOPERACION INTERNACIONAL PARA EL DESARROLLO (EN LO PARTICULAR, EL TITULO DE LA LEY Y LOS ARTICULOS 1°, TERCER PARRAFO, 2°, FRACCION IV , 7°, 28, FRACCION XII Y 32 RESERVADOS, CON LAS MODIFICACIONES ACEPTADAS POR LA ASAMBLEA)",Segundo Período de Sesiones Ordinarias del Primer Año
61-81,2010-04-13,DECRETO POR EL QUE SE EXPIDE LA LEY DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Primer Año
61-80,2010-04-13,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-87,2010-04-14,DECRETO POR EL QUE SE RATIFICA LA ESTRATEGIA NACIONAL DE ENERGIA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-86,2010-04-13,DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE POBLACION (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-85,2010-04-13,"DECRETO POR EL QUE SE EXPIDE LA LEY FEDERAL DE PROTECCION DE DATOS PERSONALES, EN POSESION DE LOS PARTICULARES Y SE REFORMAN LOS ARTICULOS 3, FRACCIONES II Y VII Y 33, ASI COMO LA DENOMINACION DEL CAPITULO II DEL TITULO SEGUNDO DE LA LEY FEDERAL DE TRANSP. Y ACCESO A LA INF. PUBLICA GUBERNAMENTAL (EN LO PARTICULAR LOS ARTICULOS 1°, 10, 37 FRACCIONES III Y IV, 39, 43 Y 56 RESERVADOS, EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Primer Año
61-84,2010-04-13,"DECRETO POR EL QUE SE EXPIDE LA LEY FEDERAL DE PROTECCION DE DATOS PERSONALES, EN POSESION DE LOS PARTICULARES Y SE REFORMAN LOS ARTICULOS 3, FRACCIONES II Y VII Y 33, ASI COMO LA DENOMINACION DEL CAPITULO II DEL TITULO SEGUNDO DE LA LEY FEDERAL DE TRANSP. Y ACCESO A LA INF. PUBLICA GUBERNAMENTAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Primer Año
61-89,2010-04-14,"DECRETO POR EL QUE SE RATIFICA LA ESTRATEGIA NACIONAL DE ENERGIA (EN LO PARTICULAR LA ADICION DE DIVERSOS ARTICULOS,  SI SE ADMITEN)",Segundo Período de Sesiones Ordinarias del Primer Año
61-88,2010-04-14,"DECRETO POR EL QUE SE RATIFICA LA ESTRATEGIA NACIONAL DE ENERGIA (EN LO PARTICULAR LA ADICION DE UN ARTICULO TRANSITORIO,  PROPUESTO POR EL DIP. CARDENAS GRACIA (PT),  SE SI ADMITE)",Segundo Período de Sesiones Ordinarias del Primer Año
61-25,2009-11-05,DECRETO QUE CONCEDE PERMISO AL PRESIDENTE DE LOS ESTADOS UNIDOS MEXICANOS PARA ACEPTAR Y USAR LA CONDECORACION QUE LE CONFIERE EL GOBIERNO DE LOS PAISES BAJOS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Primer Año
61-361,2011-04-28,DECRETO QUE EXPIDE LA LEY ORGANICA DE LA PROCURADURIA GENERAL DE JSUTICIA DEL DISTRITO FEDERAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Segundo Año
61-360,2011-04-28,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS LEGISLACIONES DE CARACTER FEDERAL, CON EL OBJETO DE ACTUALIZAR LA DENOMINACION DE DIVERSAS SECRETARIAS DE ESTADO, ASI COMO DEL GOBIERNO DEL DF Y DEROGAR LOS DEPARTAMENTOS ADMINISTRATIVOS QUE HAN PERDIDO VIGENCIA (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-363,2011-04-29,"DECRETO QUE EXPIDE LA LEY DE MIGRACIÓN Y REFORMA, DEROGA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE POBLACIÓN, DEL CÓDIGO PENAL FEDERAL, DEL C.P.P.P, DE LA LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA, DE LA LEY DE LA POLICIA FEDERAL, DE LA LEY DE ASOCIACIONES RELIGIOSAS Y CULTO PUBLICO, DE LA LEY DE INVERSION EXTRANJERA Y DE LA LEY GENERAL DE TURISMO (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-362,2011-04-28,DECRETO QUE EXPIDE LA LEY ORGANICA DE LA PROCURADURIA GENERAL DE JSUTICIA DEL DISTRITO FEDERAL (EN LO PARTICULAR EL ARTICULO 1O FRACCION VIII RESERVADO CON LA MODIFICACION ACEPTADA),Segundo Período de Sesiones Ordinarias del Segundo Año
61-365,2011-04-29,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE ORGANIZACIONES GANADERAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-364,2011-04-29,"DECRETO QUE ADICIONA UN PÁRRAFO TERCERO AL ART. 4, RECORRIENDOSE EN EL ORDEN LOS SUBSECUENTES Y UN SEGUNDO PÁRRAFO A LA FRACCIÓN XX DEL ART 27, DE LA CPEUM (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-367,2011-04-29,DECRETO QUE REFORMA EL CUARTO PARRAFO DEL ARTICULO 3o. DE LA LEY QUE ESTABLECE LAS NORMAS MINIMAS SOBRE READAPTACION SOCIAL DE SENTENCIADOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-366,2011-04-29,DECRETO QUE REFORMA EL ARTICULO 8 DE LA LEY DE LA POLICIA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-369,2011-04-29,DECRETO QUE REFORMA EL ARTICULO 85 DE LA LEY GENERAL DE VIDA SILVESTRE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-368,2011-04-29,DECRETO QUE REFORMA EL ARTICULO 40 DE LA LEY GENERAL DE VIDA SILVESTRE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-18,2009-10-30,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DEL IMPUESTO ESPECIAL SOBRE PRODUCCION Y SERVICIOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Primer Período de Sesiones Ordinarias del Primer Año
61-19,2009-10-30,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DEL IMPUESTO ESPECIAL SOBRE PRODUCCION Y SERVICIOS (EN LO PARTICULAR EL ARTICULO CUARTO TRANSITORIO RESERVADO),Primer Período de Sesiones Ordinarias del Primer Año
61-14,2009-10-30,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LAS LEYES DEL ISR, DEL IMPUESTO A LOS DEPÓSITOS EN EFECTIVO, DEL IVA, DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DEL DECRETO POR EL QUE SE ESTABLECEN LAS OBLIGACIONES QUE PODRÁN DENOMINARSE EN UNIDADES DE INVERSIÓN; Y REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DE LA LEY SOBRE EL ISR, PUBLICADO EN EL DOF EL 1 DE ABRIL DE 1995 (EN LO PARTICULAR EL ARTICULO 109 FRACCION XV INCISO A) DEL ISR)",Primer Período de Sesiones Ordinarias del Primer Año
61-15,2009-10-30,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LAS LEYES DEL ISR, DEL IMPUESTO A LOS DEPÓSITOS EN EFECTIVO, DEL IVA, DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DEL DECRETO POR EL QUE SE ESTABLECEN LAS OBLIGACIONES QUE PODRÁN DENOMINARSE EN UNIDADES DE INVERSIÓN; Y REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DE LA LEY SOBRE EL ISR, PUBLICADO EN EL DOF EL 1 DE ABRIL DE 1995 (EN LO PARTICULAR EL ARTICULO SEGUNDO FRACCION I INCISOS E) Y F) Y FRACCION II INCISOS E) Y F) DE LAS DISP. DE VIGENCIA TEMPORAL DE LA LEY DEL ISR)",Primer Período de Sesiones Ordinarias del Primer Año
61-16,2009-10-30,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LAS LEYES DEL ISR, DEL IMPUESTO A LOS DEPÓSITOS EN EFECTIVO, DEL IVA, DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DEL DECRETO POR EL QUE SE ESTABLECEN LAS OBLIGACIONES QUE PODRÁN DENOMINARSE EN UNIDADES DE INVERSIÓN; Y REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DE LA LEY SOBRE EL ISR, PUBLICADO EN EL DOF EL 1 DE ABRIL DE 1995 (EN LO PARTICULAR LOS ARTICULOS 32-A, 155 Y 156 BIS DEL CFF, RESERVADOS)",Primer Período de Sesiones Ordinarias del Primer Año
61-17,2009-10-30,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LAS LEYES DEL ISR, DEL IMPUESTO A LOS DEPÓSITOS EN EFECTIVO, DEL IVA, DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DEL DECRETO POR EL QUE SE ESTABLECEN LAS OBLIGACIONES QUE PODRÁN DENOMINARSE EN UNIDADES DE INVERSIÓN; Y REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DE LA LEY SOBRE EL ISR, PUBLICADO EN EL DOF EL 1 DE ABRIL DE 1995 (EN LO PARTICULAR EL ARTICULO 69 DEL CFF, RESERVADOS)",Primer Período de Sesiones Ordinarias del Primer Año
61-10,2009-10-20,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS (EN LO PARTICULAR LOS ARTICULOS 244-E Y PRIMERO TRANSITORIO RESERVADOSEN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Primer Año
61-11,2009-10-20,LEY DE INGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL 2010 (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Primer Año
61-12,2009-10-30,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LAS LEYES DEL ISR, DEL IMPUESTO A LOS DEPÓSITOS EN EFECTIVO, DEL IVA, DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DEL DECRETO POR EL QUE SE ESTABLECEN LAS OBLIGACIONES QUE PODRÁN DENOMINARSE EN UNIDADES DE INVERSIÓN; Y REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DE LA LEY SOBRE EL ISR, PUBLICADO EN EL DOF EL 1 DE ABRIL DE 1995 (EN LO GRAL Y EN LO PART LOS ARTS. NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Primer Año
61-13,2009-10-30,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LAS LEYES DEL ISR, DEL IMPUESTO A LOS DEPÓSITOS EN EFECTIVO, DEL IVA, DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DEL DECRETO POR EL QUE SE ESTABLECEN LAS OBLIGACIONES QUE PODRÁN DENOMINARSE EN UNIDADES DE INVERSIÓN; Y REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y DE LA LEY SOBRE EL ISR, PUBLICADO EN EL DOF EL 1 DE ABRIL DE 1995 (EN LO PARTICULAR EL ARTICULO 70-A RESERVADO DEL ISR)",Primer Período de Sesiones Ordinarias del Primer Año
61-69,2010-03-23,DECRETO QUE REFORMA EL ARTÍCULO 464 TER DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-68,2010-03-18,DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 71 Y 128 DE LA LEY GENERAL DE POBLACION (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-198,2010-11-15,PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL 2011 (SI SE ADMITE A DISCUSION LA PROPUESTA DEL DIP. EDGARDO MELHEM SALINAS (PRI),Primer Período de Sesiones Ordinarias del Segundo Año
61-199,2010-11-15,PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL 2011 (SI SE ADMITE A DISCUSION LA PROPUESTA DEL DIP. RIGOBERTO SALGADO),Primer Período de Sesiones Ordinarias del Segundo Año
61-196,2010-11-15,"PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL 2011 (SI SE ADMITEN A DISCUSION LAS PROPUESTAS DEL DIP. MARIO DI COSTANZO (PT) RELATIVAS AL ANEXO I APARTADO A,  RAMOS AUTONOMOS,  01 PODER LEGISLATIVO,  EN RELACION CON REGULARIZACION DEL PERSONAL)",Primer Período de Sesiones Ordinarias del Segundo Año
61-60,2010-03-16,"DECRETO QUE REFORMA EL ARTICULO 37 Y ADICIONA LOS ARTICULOS 33, 43 Y 44 DE LA LEY DE DESARROLLO RURAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
61-63,2010-03-16,DECRETO QUE REFORMA QUE REFORMA Y ADICIONA LOS ARTICULOS 21 Y 33 DE LA LEY GENERAL DE EDUCACION (EN LO GENRAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-62,2010-03-16,DECRETO QUE REFORMA EL ARTICULO 84 DE LA LEY DE DESARROLLO RURAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-192,2010-11-09,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DEL SEGURO SOCIAL Y DE LA LEY DEL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO (EN LO PARTICULAR LOS ARTICULOS RESERVADOS,  EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Segundo Año
61-64,2010-03-16,"DECRETO QUE REFORMA QUE ADICIONA UN SEGUNDO Y TERCER PARRAFOS AL ARTICULO 67 Y UNA FRACCION VI AL ARTICULO 113 DE LA LEY GENERAL DE POBLACION (EN LO GENERAL Y EN LO PARTICULAR, LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Primer Año
61-190,2010-11-09,"DECRETO QUE ADICIONA UN PARRAFO TERCERO AL ARTICULO 2 DE LA LEY PARA EL DESARROLLO DE LA COMPETITIVIDAD DE LA MICRO,  PEQUEÑA Y MEDIANA EMPRESA (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
61-191,2010-11-09,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DEL SEGURO SOCIAL Y DE LA LEY DEL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Primer Período de Sesiones Ordinarias del Segundo Año
61-567,2011-12-06,DECRETO QUE ADICIONA EL ARTÍCULO 225 BIS AL CÓDIGO PENAL FEDERAL. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-566,2011-12-06,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SOCIEDADES MERCANTILES. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-565,2011-12-06,"DECRETO QUE REFORMA LOS ARTÍCULOS 6, 14, 74, 76 BIS, 78, 120 Y 123 DE LA LEY DE AMPARO, REGLAMENTARIA DE LOS ARTÍCULOS 103 Y 107 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-564,2011-12-06,"DECRETO QUE ADICIONA LOS ARTÍCULOS 2, 23, 27, 28, 41, 58, 85, 107 Y 111, Y REFORMA EL 110 DE LA LEY FEDERAL DE PRESUPUESTO Y RESPONSABILIDAD HACENDARIA (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-563,2011-12-06," DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL PARA LA PREVENCION Y GESTION INTEGRAL DE LOS RESIDUOS, EN MATERIA DE RESIDUOS ELECTRONICOS. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-562,2011-12-06,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE Y DE LA LEY GENERAL DE DESARROLLO FORESTAL SUSTENTABLE, EN MATERIA DE SERVICIOS AMBIENTALES. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-561,2011-12-06,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE VIDA SILVESTRE, PARA FORTALECER EL SISTEMA DE UNIDADES PARA EL MANEJO Y CONSERVACION DE LA VIDA SILVESTRE. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-560,2011-12-06,DECRETO QUE ADICIONA UNA FRACCION XIII AL ARTICULO 96 DE LA LEY GENERAL PARA LA PREVENCION Y GESTION INTEGRAL DE LOS RESIDUOS. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-206,2010-12-02,"DECRETO QUE REFORMA LOS ARTICULOS 3o. Y 13,  FRACCION II DEL APARTADO A Y I DEL APARTADO B,  DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
61-207,2010-12-02,DECRETO QUE DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SOCIEDADES MERCANTILES Y DE LA LEY GENERAL DE SOCIEDADES COOPERATIVAS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Primer Período de Sesiones Ordinarias del Segundo Año
61-204,2010-12-02,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE CIENCIA Y TECNOLOGIA (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
61-205,2010-12-02,DECRETO QUE REFORMA EL ARTICULO 9o. DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
61-202,2010-12-02,DOS DECRETOS QUE CONCEDE PERMISO A DIVERSOS CIUDADANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
61-203,2010-12-02,DECRETO QUE CONCEDE PERMISO 16 CIUDADANOS MEXICANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
61-569,2011-12-06,DECRETO QUE ADICIONA LAS FRACCIONES IX Y X AL ARTICULO 57 DE LA LEY DE SEGURIDAD NACIONAL. (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ACEPTADA),Primer Período de Sesiones Ordinarias del Tercer Año
61-568,2011-12-06,DECRETO QUE ADICIONA EL PARRAFO CUARTO AL ARTICULO 25 DE LA LEY DE DESARROLLO RURAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-512,2011-11-15,PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2012 (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Primer Período de Sesiones Ordinarias del Tercer Año
61-513,2011-11-15,PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2012 (EN LO PARTICULAR LOS ARTICULOS Y/ ANEXOS RESERVADOS EN SUS TERMINOS),Primer Período de Sesiones Ordinarias del Tercer Año
