voter_id,vote_event_id,option,weight
l7vrqvrpajofd3v3itcgj8ad86-2,60,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,57,abstain,1
l7vrqvrpajofd3v3itcgj8ad86-2,43,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,4,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,19,abstain,1
l7vrqvrpajofd3v3itcgj8ad86-2,10,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,45,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,61,no,1
l7vrqvrpajofd3v3itcgj8ad86-2,54,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,33,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,63,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,64,abstain,1
l7vrqvrpajofd3v3itcgj8ad86-2,18,abstain,1
l7vrqvrpajofd3v3itcgj8ad86-2,44,abstain,1
l7vrqvrpajofd3v3itcgj8ad86-2,23,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,21,yes,1
l7vrqvrpajofd3v3itcgj8ad86-2,28,yes,1
423e4tb0mlce5rncei01ili4h2-1,49,yes,1
423e4tb0mlce5rncei01ili4h2-1,112,no,1
423e4tb0mlce5rncei01ili4h2-1,58,abstain,1
423e4tb0mlce5rncei01ili4h2-1,36,yes,1
423e4tb0mlce5rncei01ili4h2-1,29,abstain,1
423e4tb0mlce5rncei01ili4h2-1,101,yes,1
423e4tb0mlce5rncei01ili4h2-1,13,abstain,1
423e4tb0mlce5rncei01ili4h2-1,119,no,1
423e4tb0mlce5rncei01ili4h2-1,120,yes,1
423e4tb0mlce5rncei01ili4h2-1,32,yes,1
423e4tb0mlce5rncei01ili4h2-1,48,abstain,1
423e4tb0mlce5rncei01ili4h2-1,53,abstain,1
423e4tb0mlce5rncei01ili4h2-1,37,abstain,1
423e4tb0mlce5rncei01ili4h2-1,116,abstain,1
423e4tb0mlce5rncei01ili4h2-1,113,abstain,1
423e4tb0mlce5rncei01ili4h2-1,104,yes,1
423e4tb0mlce5rncei01ili4h2-1,108,abstain,1
423e4tb0mlce5rncei01ili4h2-1,25,yes,1
423e4tb0mlce5rncei01ili4h2-1,111,yes,1
423e4tb0mlce5rncei01ili4h2-1,55,abstain,1
423e4tb0mlce5rncei01ili4h2-1,65,yes,1
423e4tb0mlce5rncei01ili4h2-1,50,yes,1
423e4tb0mlce5rncei01ili4h2-1,5,yes,1
423e4tb0mlce5rncei01ili4h2-1,118,yes,1
423e4tb0mlce5rncei01ili4h2-1,9,no,1
423e4tb0mlce5rncei01ili4h2-1,52,abstain,1
423e4tb0mlce5rncei01ili4h2-1,56,yes,1
423e4tb0mlce5rncei01ili4h2-1,7,no,1
423e4tb0mlce5rncei01ili4h2-1,47,yes,1
423e4tb0mlce5rncei01ili4h2-1,107,abstain,1
423e4tb0mlce5rncei01ili4h2-1,17,no,1
423e4tb0mlce5rncei01ili4h2-1,117,yes,1
423e4tb0mlce5rncei01ili4h2-1,102,no,1
423e4tb0mlce5rncei01ili4h2-1,34,yes,1
423e4tb0mlce5rncei01ili4h2-1,30,yes,1
423e4tb0mlce5rncei01ili4h2-1,41,yes,1
423e4tb0mlce5rncei01ili4h2-1,24,abstain,1
423e4tb0mlce5rncei01ili4h2-1,115,abstain,1
423e4tb0mlce5rncei01ili4h2-1,46,abstain,1
423e4tb0mlce5rncei01ili4h2-1,26,no,1
423e4tb0mlce5rncei01ili4h2-1,103,abstain,1
423e4tb0mlce5rncei01ili4h2-1,109,abstain,1
423e4tb0mlce5rncei01ili4h2-1,3,yes,1
423e4tb0mlce5rncei01ili4h2-1,38,yes,1
423e4tb0mlce5rncei01ili4h2-1,105,abstain,1
423e4tb0mlce5rncei01ili4h2-1,12,abstain,1
423e4tb0mlce5rncei01ili4h2-1,40,yes,1
423e4tb0mlce5rncei01ili4h2-1,39,yes,1
423e4tb0mlce5rncei01ili4h2-1,51,yes,1
423e4tb0mlce5rncei01ili4h2-1,27,abstain,1
423e4tb0mlce5rncei01ili4h2-1,110,abstain,1
423e4tb0mlce5rncei01ili4h2-1,20,yes,1
423e4tb0mlce5rncei01ili4h2-1,2,yes,1
423e4tb0mlce5rncei01ili4h2-1,15,yes,1
423e4tb0mlce5rncei01ili4h2-1,8,yes,1
423e4tb0mlce5rncei01ili4h2-1,11,yes,1
423e4tb0mlce5rncei01ili4h2-1,42,abstain,1
423e4tb0mlce5rncei01ili4h2-1,35,yes,1
423e4tb0mlce5rncei01ili4h2-1,106,yes,1
423e4tb0mlce5rncei01ili4h2-1,22,abstain,1
423e4tb0mlce5rncei01ili4h2-1,31,abstain,1
423e4tb0mlce5rncei01ili4h2-1,62,no,1
423e4tb0mlce5rncei01ili4h2-1,114,abstain,1
423e4tb0mlce5rncei01ili4h2-1,60,yes,1
423e4tb0mlce5rncei01ili4h2-1,57,yes,1
423e4tb0mlce5rncei01ili4h2-1,43,yes,1
423e4tb0mlce5rncei01ili4h2-1,4,yes,1
423e4tb0mlce5rncei01ili4h2-1,19,abstain,1
423e4tb0mlce5rncei01ili4h2-1,10,yes,1
423e4tb0mlce5rncei01ili4h2-1,45,yes,1
423e4tb0mlce5rncei01ili4h2-1,61,abstain,1
423e4tb0mlce5rncei01ili4h2-1,54,yes,1
423e4tb0mlce5rncei01ili4h2-1,33,yes,1
423e4tb0mlce5rncei01ili4h2-1,63,yes,1
423e4tb0mlce5rncei01ili4h2-1,64,yes,1
423e4tb0mlce5rncei01ili4h2-1,18,yes,1
423e4tb0mlce5rncei01ili4h2-1,44,yes,1
423e4tb0mlce5rncei01ili4h2-1,23,yes,1
423e4tb0mlce5rncei01ili4h2-1,21,yes,1
423e4tb0mlce5rncei01ili4h2-1,28,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,49,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,112,no,1
5g80b0ddhq5aei0226rj4aksl6-1,58,no,1
5g80b0ddhq5aei0226rj4aksl6-1,36,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,29,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,101,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,13,no,1
5g80b0ddhq5aei0226rj4aksl6-1,119,no,1
5g80b0ddhq5aei0226rj4aksl6-1,120,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,32,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,48,no,1
5g80b0ddhq5aei0226rj4aksl6-1,53,no,1
5g80b0ddhq5aei0226rj4aksl6-1,37,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,116,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,113,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,104,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,108,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,25,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,111,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,55,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,65,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,50,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,5,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,118,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,9,no,1
5g80b0ddhq5aei0226rj4aksl6-1,52,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,56,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,7,no,1
5g80b0ddhq5aei0226rj4aksl6-1,47,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,107,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,17,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,117,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,102,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,34,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,30,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,41,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,24,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,115,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,46,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,26,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,103,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,109,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,3,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,38,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,105,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,12,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,40,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,39,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,51,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,27,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,110,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,20,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,2,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,15,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,8,no,1
5g80b0ddhq5aei0226rj4aksl6-1,11,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,42,no,1
5g80b0ddhq5aei0226rj4aksl6-1,35,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,106,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,22,no,1
5g80b0ddhq5aei0226rj4aksl6-1,31,no,1
5g80b0ddhq5aei0226rj4aksl6-1,62,no,1
5g80b0ddhq5aei0226rj4aksl6-1,114,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,60,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,57,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,43,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,4,no,1
5g80b0ddhq5aei0226rj4aksl6-1,19,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,10,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,45,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,61,no,1
5g80b0ddhq5aei0226rj4aksl6-1,54,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,33,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,63,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,64,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,18,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,44,abstain,1
5g80b0ddhq5aei0226rj4aksl6-1,23,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,21,yes,1
5g80b0ddhq5aei0226rj4aksl6-1,28,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,49,no,1
ak2kaeai3v5b427bi1o973m6f6-1,112,no,1
ak2kaeai3v5b427bi1o973m6f6-1,58,no,1
ak2kaeai3v5b427bi1o973m6f6-1,36,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,29,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,101,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,13,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,119,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,120,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,32,abstain,2
ak2kaeai3v5b427bi1o973m6f6-1,48,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,53,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,37,no,1
ak2kaeai3v5b427bi1o973m6f6-1,116,no,2
ak2kaeai3v5b427bi1o973m6f6-1,113,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,104,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,108,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,25,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,111,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,55,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,65,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,50,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,5,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,118,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,9,no,1
ak2kaeai3v5b427bi1o973m6f6-1,52,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,56,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,7,no,1
ak2kaeai3v5b427bi1o973m6f6-1,47,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,107,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,17,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,117,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,102,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,34,no,1
ak2kaeai3v5b427bi1o973m6f6-1,30,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,41,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,24,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,115,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,46,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,26,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,103,no,2
ak2kaeai3v5b427bi1o973m6f6-1,109,no,1
ak2kaeai3v5b427bi1o973m6f6-1,3,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,38,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,105,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,12,no,1
ak2kaeai3v5b427bi1o973m6f6-1,40,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,39,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,51,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,27,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,110,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,20,no,1
ak2kaeai3v5b427bi1o973m6f6-1,2,no,1
ak2kaeai3v5b427bi1o973m6f6-1,15,no,1
ak2kaeai3v5b427bi1o973m6f6-1,8,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,11,no,1
ak2kaeai3v5b427bi1o973m6f6-1,42,no,1
ak2kaeai3v5b427bi1o973m6f6-1,35,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,106,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,22,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,31,no,2
ak2kaeai3v5b427bi1o973m6f6-1,62,no,2
ak2kaeai3v5b427bi1o973m6f6-1,114,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,60,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,57,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,43,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,4,no,1
ak2kaeai3v5b427bi1o973m6f6-1,19,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,10,no,1
ak2kaeai3v5b427bi1o973m6f6-1,45,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,61,no,1
ak2kaeai3v5b427bi1o973m6f6-1,54,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,33,no,1
ak2kaeai3v5b427bi1o973m6f6-1,63,yes,1
ak2kaeai3v5b427bi1o973m6f6-1,64,no,1
ak2kaeai3v5b427bi1o973m6f6-1,18,abstain,1
ak2kaeai3v5b427bi1o973m6f6-1,44,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,23,no,2
ak2kaeai3v5b427bi1o973m6f6-1,21,yes,2
ak2kaeai3v5b427bi1o973m6f6-1,28,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,49,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,112,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,58,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,36,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,29,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,101,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,13,no,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,119,no,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,120,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,32,no,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,48,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,53,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,37,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,116,no,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,113,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,104,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,108,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,25,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,111,no,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,55,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,65,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,50,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,5,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,118,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,9,no,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,52,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,56,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,7,no,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,47,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,107,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,17,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,117,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,102,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,34,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,30,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,41,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,24,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,115,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,46,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,26,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,103,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,109,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,3,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,38,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,105,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,12,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,40,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,39,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,51,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,27,no,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,110,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,20,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,2,no,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,15,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,8,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,11,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,42,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,35,no,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,106,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,22,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,31,no,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,62,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,114,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,60,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,57,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,43,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,4,no,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,19,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,10,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,45,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,61,no,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,54,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,33,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,63,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,64,yes,2
jgu7u1uos3mkiu0ps8rc5m8qo3-1,18,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,44,no,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,23,abstain,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,21,yes,1
jgu7u1uos3mkiu0ps8rc5m8qo3-1,28,yes,2
u3kqv57q5ck0a93kku6umi5j24-1,49,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,112,no,1
u3kqv57q5ck0a93kku6umi5j24-1,58,no,1
u3kqv57q5ck0a93kku6umi5j24-1,36,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,29,no,1
u3kqv57q5ck0a93kku6umi5j24-1,101,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,13,no,1
u3kqv57q5ck0a93kku6umi5j24-1,119,no,1
u3kqv57q5ck0a93kku6umi5j24-1,120,no,1
u3kqv57q5ck0a93kku6umi5j24-1,32,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,48,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,53,no,1
u3kqv57q5ck0a93kku6umi5j24-1,37,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,116,no,1
u3kqv57q5ck0a93kku6umi5j24-1,113,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,104,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,108,no,1
u3kqv57q5ck0a93kku6umi5j24-1,25,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,111,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,55,no,1
u3kqv57q5ck0a93kku6umi5j24-1,65,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,50,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,5,yes,2
u3kqv57q5ck0a93kku6umi5j24-1,118,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,9,no,2
u3kqv57q5ck0a93kku6umi5j24-1,52,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,56,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,7,no,1
u3kqv57q5ck0a93kku6umi5j24-1,47,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,107,no,1
u3kqv57q5ck0a93kku6umi5j24-1,17,no,1
u3kqv57q5ck0a93kku6umi5j24-1,117,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,102,no,1
u3kqv57q5ck0a93kku6umi5j24-1,34,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,30,no,1
u3kqv57q5ck0a93kku6umi5j24-1,41,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,24,no,1
u3kqv57q5ck0a93kku6umi5j24-1,115,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,46,no,1
u3kqv57q5ck0a93kku6umi5j24-1,26,yes,2
u3kqv57q5ck0a93kku6umi5j24-1,103,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,109,no,1
u3kqv57q5ck0a93kku6umi5j24-1,3,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,38,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,105,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,12,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,40,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,39,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,51,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,27,no,1
u3kqv57q5ck0a93kku6umi5j24-1,110,no,1
u3kqv57q5ck0a93kku6umi5j24-1,20,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,2,no,2
u3kqv57q5ck0a93kku6umi5j24-1,15,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,8,no,1
u3kqv57q5ck0a93kku6umi5j24-1,11,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,42,no,1
u3kqv57q5ck0a93kku6umi5j24-1,35,no,2
u3kqv57q5ck0a93kku6umi5j24-1,106,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,22,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,31,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,62,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,114,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,60,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,57,no,1
u3kqv57q5ck0a93kku6umi5j24-1,43,no,1
u3kqv57q5ck0a93kku6umi5j24-1,4,no,1
u3kqv57q5ck0a93kku6umi5j24-1,19,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,10,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,45,no,1
u3kqv57q5ck0a93kku6umi5j24-1,61,no,1
u3kqv57q5ck0a93kku6umi5j24-1,54,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,33,no,1
u3kqv57q5ck0a93kku6umi5j24-1,63,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,64,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,18,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,44,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,23,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,21,yes,1
u3kqv57q5ck0a93kku6umi5j24-1,28,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,49,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,112,no,1
na4d8ematclb2q8m6bl6qe9k43-1,58,no,1
na4d8ematclb2q8m6bl6qe9k43-1,36,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,29,yes,2
na4d8ematclb2q8m6bl6qe9k43-1,101,no,1
na4d8ematclb2q8m6bl6qe9k43-1,13,no,1
na4d8ematclb2q8m6bl6qe9k43-1,119,yes,2
na4d8ematclb2q8m6bl6qe9k43-1,120,no,1
na4d8ematclb2q8m6bl6qe9k43-1,32,no,1
na4d8ematclb2q8m6bl6qe9k43-1,48,no,2
na4d8ematclb2q8m6bl6qe9k43-1,53,no,2
na4d8ematclb2q8m6bl6qe9k43-1,37,no,1
na4d8ematclb2q8m6bl6qe9k43-1,116,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,113,no,1
na4d8ematclb2q8m6bl6qe9k43-1,104,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,108,no,1
na4d8ematclb2q8m6bl6qe9k43-1,25,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,111,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,55,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,65,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,50,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,5,yes,2
na4d8ematclb2q8m6bl6qe9k43-1,118,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,9,no,2
na4d8ematclb2q8m6bl6qe9k43-1,52,yes,1
na4d8ematclb2q8m6bl6qe9k43-1,56,yes,2
na4d8ematclb2q8m6bl6qe9k43-1,7,no,2
