id,start_date,motion:title,motion:number,motions:document,sources:link:url,motion:legislative_session,motion:result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
21258,2006-05-25,Usnesení k návrhu na schválení úplatného převodu pozemků parc. č. 569 a 570 v k.ú. Třebonice z vlastnictví hl.m. Prahy do vlastnictví pana Vladimíra Dolejšího (usnesení k Z-366),38/28,366,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21258,38,pass,49,0,0,70,49
21259,2006-05-25,Usnesení k návrhu na schválení vypořádání práva stavby formou úplatného převodu vlastnictví pozemků pod stavbami rodinných domů a ploch k nim funkčně příslušným v katastrálním území Břevnov z vlastnictví hl.m.Prahy do vlastnictví majitelů rodinných domů (usnesení k Z-484),38/29,484,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21259,38,pass,52,0,0,70,52
21260,2006-05-25,"Usnesení k návrhu na úplatný převod části pozemku parc. č. 439/1 ( oddělené dle GP a nově označené jako pozemek parc. č. 439/7) v kat. území Čimice z vlastnictví hl.m. Prahy do vlastnictví S.O.K real, a.s., se sídlem  V jámě 699/1, Praha 1 (usnesení k Z-438)",38/30,438,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21260,38,pass,50,1,0,70,51
21261,2006-05-25,"Usnesení k návrhu na úplatný převod částí pozemků parc.č. 246/5 o výměře 28 m2, parc.č. 2101/2 o výměře 326 m2, parc.č. 251/1 o výměře 1290 m2, parc.č. 253/3 o výměře 319 m2, parc.č. 2101/122 o výměře 18 m2, parc.č. 2101/123 o výměře 98 m2, parc.č. 251/156 o výměře 57 m2  v kat. území Chodov z vlast (usnesení k Z-327)",38/31,327,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21261,38,pass,52,0,0,70,52
21262,2006-05-25,"Usnesení k návrhu na úplatný převod části pozemku parc.č. 2422 v kat. území Chodov o výměře 121 m2 z vlastnictví hlavního města Prahy do společného jmění manželů Pavla Procházky a Kateřiny Procházkové, oba bytem Praha 6, Šárecká 952/67 (usnesení k Z-344)",38/32,344,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21262,38,pass,50,1,0,70,51
21263,2006-05-25,"Usnesení k návrhu na úplatné nabytí pozemku parc.č.518 v k.ú. Libuš , pozemku PK 575/5 v k.ú. Újezd nad Lesy a pozemků parc.č. 888/29,888/30,888/31,888/32 dle LV 496 v k.ú. Kamýk do vlastnictví hl.m. Prahy (usnesení k Z-264)",38/33,264,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21263,38,pass,48,0,0,70,48
21264,2006-05-25,"Usnesení k návrhu na úplatné nabytí  vlastnictví pozemku parc. č. 226/2 v k.ú. Modřany do vlastnictví hl. m. Prahy pro realizaci stavby č. 9514 KOMOKO, etapa 0011 (usnesení k Z-073)",38/34,73,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21264,38,pass,48,0,0,70,48
21234,2006-05-25,Usnesení k návrhu na úplatné nabytí vlastnictví pozemku parc. č. 1434/1 v k.ú. Hlubočepy z vlastnictví Elišky Koudelové (usnesení k Z-486),38/35,486,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21234,38,pass,49,0,0,70,49
21265,2006-05-25,"Usnesení k návrhu na bezúplatné nabytí věcí do vlastnictví hl.m. Prahy od Dílo Mariino (Hnutí Fokoláre) - mužská část, od Lidl Česká republika v.o.s., od RCP ISC, s.r.o. (usnesení k Z-493)",38/36,493,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21265,38,pass,48,0,0,70,48
21266,2006-05-25,"Usnesení k návrhu na bezúplatné nabytí věcí do vlastnictví hl.m. Prahy od INCOS ALFA, spol. s r.o., od ČEZ, a.s., od Bytového družstva Tusarova 19, od manželů JUDr. Karla a JUDr. Šárky Zuskových, od QVD reality, spol. s r.o., od Skanska Program Komfort, s.r.o. (usnesení k Z-489)",38/37,489,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21266,38,pass,49,0,0,70,49
21267,2006-05-25,"Usnesení k návrhu směny pozemku v k.ú. Běchovice ve vlastnictví Petra Charváta, bytem Počernická 517, 108 00 Praha 10 za pozemek v k.ú. Běchovice ve vlastnictví hl. m. Prahy. (usnesení k Z-463)",38/38,463,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21267,38,pass,48,0,0,70,48
21271,2006-05-25,Usnesení k návrhu na revokaci usneseni ZHMP č. 30/62 ze dne 1.9.2005 k úplatnému převodu pozemků z majetku hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní bytové výstavby platné do roku 1991 (usnesení k Z-495),38/39,495,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21271,38,pass,50,0,0,70,50
21272,2006-05-25,Usnesení k návrhu na  revokaci usnesení Zastupitelstva hl.m. Prahy č. 30/62 ze dne 1.9.2005 k úplatnému převodu pozemků z majetku hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní bytové výstavby platné do roku 1991 (usnesení k Z-388),38/40,388,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21272,38,pass,50,0,0,70,50
21273,2006-05-25,"Usnesení k návrhu na revokaci usnesení 31/26 ze dne 28.6.2001 k návrhu na schválení nemovitých věcí , které jsou nabývány do vlastnictví hl.m.Prahy za účelem přípravy a realizace inv. výstavby hl.m.Prahy (TV Libuš ,TV Vinoř) (usnesení k Z-432)",38/41,432,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21273,38,pass,48,0,0,70,48
21274,2006-05-25,"Usnesení k návrhu na revokaci přílohy č. 1, bodu 3, usnesení Zastupitelstva hl.m. Prahy č. 34/52 ze dne 26.1.2006 k úplatnému převodu pozemků z majetku hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní bytové výstavby platné do roku 1991 (usnesení k Z-373)",38/42,373,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21274,38,pass,49,0,0,70,49
21275,2006-05-25,Usnesení k úplatnému převodu pozemků z majetku hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní bytové výstavby platné do roku 1991 (usnesení k Z-359),38/43,359,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21275,38,pass,49,0,0,70,49
21276,2006-05-25,"Usnesení k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městským částem Praha 4,  Praha 8, Praha 10, Praha 15 a Pra (usnesení k Z-481)",38/44,481,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21276,38,pass,47,0,0,70,47
21277,2006-05-25,"Usnesení k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městské části Praha 3 a Praha 6 (usnesení k Z-502)",38/45,502,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21277,38,pass,47,0,0,70,47
21278,2006-05-25,"Usnesení k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městským částem Praha 22 a Praha - Troja (usnesení k Z-485)",38/46,485,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21278,38,pass,49,0,0,70,49
21196,2006-06-29,39. zasedání (zařazení tisku),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21196,39,pass,58,0,0,70,58
21197,2006-06-29,39. zasedání (zařazení tisku),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21197,39,fail,13,22,23,70,58
21198,2006-06-29,39. zasedání (zařazení tisku),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21198,39,fail,22,6,31,70,59
21199,2006-06-29,39. zasedání (zařazení tisku),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21199,39,fail,22,4,35,70,61
21200,2006-06-29,39. zasedání (procedurální návrh),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21200,39,fail,22,18,20,70,60
21279,2006-06-29,39. zasedání (schválení programu),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21279,39,pass,52,0,10,70,62
21202,2006-06-29,39. zasedání (návrhový výbor),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21202,39,pass,62,0,0,70,62
21181,2006-06-29,Usnesení k návrhu změny Z 0637/04 Územního plánu sídelního útvaru hl. m. Prahy (protinávrh k Z-515),39/01,515,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21181,39,fail,23,14,22,70,59
21182,2006-06-29,Usnesení k návrhu změny Z 0637/04 Územního plánu sídelního útvaru hl. m. Prahy (usnesení k Z-515),39/01,515,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21182,39,pass,39,9,12,70,60
21183,2006-06-29,Usnesení k návrhu zadání změny Z1439/06 Územního plánu sídelního útvaru hl.m.Prahy (udělení slova),39/02,540,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21183,39,pass,46,2,4,70,52
21235,2006-06-29,Usnesení k návrhu zadání změny Z1439/06 Územního plánu sídelního útvaru hl.m.Prahy (udělení slova),39/02,540,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21235,39,pass,45,4,7,70,56
21236,2006-06-29,Usnesení k návrhu zadání změny Z1439/06 Územního plánu sídelního útvaru hl.m.Prahy (udělení slova),39/02,540,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21236,39,pass,49,1,4,70,54
21237,2006-06-29,Usnesení k návrhu zadání změny Z1439/06 Územního plánu sídelního útvaru hl.m.Prahy (udělení slova),39/02,540,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21237,39,pass,44,1,7,70,52
21238,2006-06-29,Usnesení k návrhu zadání změny Z1439/06 Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-540),39/02,540,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21238,39,fail,6,16,38,70,60
21250,2006-06-29,Usnesení k návrhu zadání změny Z1439/06 Územního plánu sídelního útvaru hl.m.Prahy (usnesení k Z-540),39/02,540,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21250,39,pass,56,2,4,70,62
21251,2006-06-29,Usnesení k návrhu zadání změny Z1183/06 Územního plánu sídelního útvaru hl.m.Prahy (usnesení k Z-539),39/03,539,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21251,39,pass,53,1,0,70,54
21268,2006-06-29,Usnesení k návrhu změny Z1524/00 Územního plánu sídelního útvaru hl.m.Prahy (usnesení k Z-558),39/04,558,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21268,39,pass,52,3,1,70,56
21280,2006-06-29,"Usnesení k návrhu na úplatné nabytí souboru nemovitých věcí - vodovodní přípojky a rozvodů vody v délce 1500 m v areálu sídliště ""Písnické zahrady"" v souvislosti s realizací stavby technické vybavenosti ""TV Libuš"" realizované pod číslem stavby č. 0088 (usnesení k Z-355)",39/05,355,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21280,39,pass,52,0,3,70,55
21281,2006-06-29,"Usnesení k návrhu na schválení bezúplatného nabytí spoluvlastnického podílu na stavbě č. 0141 ""TI 796 b.j.  Zelené údolí, Praha 4 - Kunratice"" do vlastnictví hl. m. Prahy (usnesení k Z-454)",39/06,454,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21281,39,pass,53,0,0,70,53
21269,2006-06-29,Usnesení k návrhu na uzavření dohod o splátkách o úhradě dlužného nájemného s nájemci bytů ve vlastnictví hl. m. Prahy (usnesení k Z-393),39/07,393,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21269,39,pass,55,0,0,70,55
21270,2006-06-29,"Usnesení k návrhu úplatného převodu obytného domu č.p. 228, ul. Dražkovská 1, Praha 9 - Vinoř manželům Patočkovým (usnesení k Z-596)",39/08,596,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21270,39,pass,48,0,6,70,54
21282,2006-06-29,"Usnesení k návrhu směny pozemků v k.ú.Libeň ve vlastnictví společnosti STUDIO TV 2000, a.s, Voctářova 18/3, Praha  8, za pozemky v k.ú. Libeň ve vlastnictví hl.m.Prahy (usnesení k Z-464)",39/09,464,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21282,39,pass,52,0,2,70,54
21288,2006-06-29,Usnesení k návrhu revokace usnesení Zastupitelstva HMP č. 37/02 ze dne 27.4.2006 ke schválení grantů hl.m.Prahy vlastníkům památkově významných staveb a objektů v roce 2006 (usnesení k Z-517),39/10,517,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21288,39,pass,53,0,0,70,53
21289,2006-06-29,Usnesení k žádostem o finanční podporu předloženým ve 3. výzvě v rámci grantového schématu opatření 4.3 - Rozvoj cestovního ruchu Jednotného programového dokumentu pro Cíl 3 regionu NUTS 2 hl. m. Praha (usnesení k Z-504),39/11,504,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21289,39,pass,47,0,2,70,49
21290,2006-06-29,Usnesení k žádostem o finanční podporu předloženým ve 3. výzvě  v rámci grantového schématu opatření 3.1 Rozvoj počátečního vzdělávání jako základu celoživotního učení a z hlediska potřeb trhu práce a ekonomiky znalostí Jednotného programového dokumentu pro Cíl 3 regionu NUTS 2 hl. m. Praha (usnesení k Z-477),39/12,477,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21290,39,pass,48,0,3,70,51
21291,2006-06-29,Usnesení k žádostem o finanční podporu předloženým ve 3. výzvě  v rámci grantového schématu opatření 3.2 - Rozvoj dalšího vzdělávání  Jednotného programového dokumentu pro Cíl 3 regionu NUTS 2 hl. m. Praha (usnesení k Z-505),39/13,505,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21291,39,pass,46,0,2,70,48
21292,2006-06-29,"Usnesení k úpravě rozpočtu hl. m. Prahy v souvislosti se schválením projektů 3.výzvy v rámci opatření 2.1 ""Integrace specifických skupin obyvatelstva ohrožených sociální exkluzí"" Jednotného programového dokumentu pro Cíl 3 regionu NUTS II. - hl. m. Praha (usnesení k Z-578)",39/14,578,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21292,39,pass,48,0,1,70,49
21293,2006-06-29,"Usnesení ke 4. výzvě k předkládání žádostí o finanční podporu z Jednotného programového dokumentu pro Cíl 3 regionu NUTS II hlavní město Praha v rámci opatření 2.1 ""Integrace specifických skupin obyvatelstva ohrožených sociální exkluzí"" (zpochybněno - vydán špatný pokyn)",39/15,575,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21293,39,fail,25,1,0,70,26
21294,2006-06-29,"Usnesení ke 4. výzvě k předkládání žádostí o finanční podporu z Jednotného programového dokumentu pro Cíl 3 regionu NUTS II hlavní město Praha v rámci opatření 2.1 ""Integrace specifických skupin obyvatelstva ohrožených sociální exkluzí"" (usnesení k Z-575)",39/15,575,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21294,39,pass,47,1,0,70,48
21295,2006-06-29,Usnesení ke schválení vyhlášení 5. Výzvy k předkládání projektů v Jednotném programovém dokumentu pro Cíl 2 regionu soudržnosti Praha a její zveřejnění v regionálním tisku (usnesení k Z-453),39/16,453,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21295,39,pass,54,0,0,70,54
21296,2006-06-29,"Usnesení k novelizaci zákona č. 248/2000 Sb., o podpoře regionálního rozvoje ve znění pozdějších předpisů a volbě členů výboru Regionální rady regionu soudržnosti Praha (usnesení k Z-593)",39/17,593,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21296,39,pass,46,5,6,70,57
21297,2006-06-29,Usnesení k návrhu na udělení grantů hl. m. Prahy v oblasti kultury a umění na rok 2006 (usnesení k Z-527),39/18,527,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21297,39,pass,48,0,0,70,48
21298,2006-06-29,Usnesení k návrhu Koncepce kulturní politiky hl. m. Prahy a Grantové politiky hl. m. Prahy v oblasti kultury a umění (usnesení k Z-557),39/19,557,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21298,39,pass,53,2,3,70,58
21299,2006-06-29,Usnesení k návrhu Koncepce kulturní politiky hl. m. Prahy a Grantové politiky hl. m. Prahy v oblasti kultury a umění (usnesení k Z-557),39/19,557,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21299,39,pass,60,0,0,70,60
21300,2006-06-29,Usnesení k návrhu Koncepce kulturní politiky hl. m. Prahy a Grantové politiky hl. m. Prahy v oblasti kultury a umění (usnesení k Z-557),39/19,557,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21300,39,pass,53,0,4,70,57
21305,2006-06-29,"Usnesení k návrhu na změnu zřizovacích listin příspěvkových organizací v působnosti OKP MHMP (Městská divadla pražská, Hudební divadlo v Karlíně, Švandovo divadlo na Smíchově) (usnesení k Z-536)",39/20,536,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21305,39,pass,50,0,0,70,50
21301,2006-06-29,Usnesení ke Zprávě o plnění rozpočtu hl. m. Prahy a vyúčtování výsledků hospodaření hl. m. Prahy za rok 2005 (usnesení k Z-394),39/21,394,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21301,39,pass,37,1,8,70,46
21306,2006-06-29,"Usnesení k návrhu na přijetí 5.tranše z úvěru od Evropské investiční banky (Prague Metro Project-B) a na úpravu rozpočtu hl.m. Prahy kapitoly 03-Doprava na rok 2006 - navýšení o 95 871 000 CZK, určených na dostavbu provozního úseku trasy metra IV.C1 (usnesení k Z-498)",39/22,498,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21306,39,pass,47,0,1,70,48
21307,2006-06-29,Usnesení k návrhu na úpravu rozpočtových příjmů hl. m. Prahy související s daní z příjmů právnických osob za zdaňovací období roku 2005 a vratce podílu na daňové povinnosti hl. m. Prahy městským částem hl. m. Prahy formou neinvestiční dotace (usnesení k Z-513),39/23,513,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21307,39,pass,54,0,0,70,54
21308,2006-06-29,"Usnesení k návrhu na změnu účelu části nevyčerpaných finančních prostředků z účelové neinvestiční dotace, které byly ponechány MČ Praha 7 v rámci finančního vypořádání za rok 2005 pro rok 2006 na základě usnesení ZHMP č.37/08 ze dne 27.4.2006 (usnesení k Z-523)",39/24,523,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21308,39,pass,53,0,0,70,53
21302,2006-06-29,Usnesení navýšení rozpočtu vlastního hl.m.Prahy na rok 2006 ve vazbě na výsledky hospodaření za rok 2005 (cash flow) (usnesení k Z-565),39/25,565,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21302,39,pass,54,0,0,70,54
21309,2006-06-29,Usnesení k návrhu na snížení a změnu účelu investiční dotace poskytnuté MČ Praha - Troja a poskytnutí účelové investiční dotace MČ Praha - Lochkov (usnesení k Z-524),39/26,524,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=21309,39,pass,52,0,0,70,52
