vote_event_id,voter_id,option,group_id
51-805.TX,51-246,absent,pmdb
51-805.TX,51-50,absent,pmdb
51-805.TX,51-250,absent,pst
51-805.TX,51-314,absent,pst
51-805.TX,51-559,absent,pmdb
51-805.TX,51-81,absent,pfl
51-805.TX,51-252,absent,pmdb
51-805.TX,51-281,absent,ptb
51-805.TX,51-456,absent,pmdb
51-805.TX,51-373,absent,pl
51-805.TX,51-504,absent,pmdb
51-805.TX,51-380,absent,pmdb
51-805.TX,51-316,absent,pt
51-805.TX,51-122,absent,ptb
51-805.TX,51-402,absent,ptb
51-805.TX,51-117,absent,pfl
51-805.TX,51-248,absent,psdb
51-805.TX,51-378,absent,pmdb
51-805.TX,51-126,absent,pfl
51-805.TX,51-78,absent,pfl
51-805.TX,51-28,absent,psdb
51-805.TX,51-254,absent,pt
51-805.TX,51-211,absent,psdb
51-805.TX,51-171,absent,pmdb
51-805.TX,51-587,absent,pt
51-805.TX,51-49,absent,pl
51-805.TX,51-154,absent,pfl
51-805.TX,51-65,absent,pmdb
51-805.TX,51-460,absent,pt
51-805.TX,51-118,absent,pfl
51-805.TX,51-43,absent,pfl
51-805.TX,51-257,absent,pt
51-805.TX,51-321,absent,psdb
51-805.TX,51-79,absent,pfl
51-805.TX,51-66,absent,psdb
51-805.TX,51-30,absent,pt
51-805.TX,51-82,absent,pmdb
51-805.TX,51-177,absent,psb
51-805.TX,51-103,absent,pmdb
51-805.TX,51-466,absent,pfl
51-805.TX,51-32,absent,pl
51-805.TX,51-537,absent,pfl
51-805.TX,51-83,absent,pl
51-805.TX,51-482,absent,pmdb
51-805.TX,51-282,absent,pps
51-805.TX,51-385,absent,ptb
51-805.TX,51-137,absent,psdb
51-805.TX,51-280,absent,pmdb
51-805.TX,51-7,absent,pl
51-805.TX,51-508,absent,phs
51-805.TX,51-84,absent,psdb
51-805.TX,51-386,absent,pfl
51-805.TX,51-322,absent,pfl
51-805.TX,51-215,absent,pmdb
51-805.TX,51-260,absent,ptb
51-805.TX,51-429,absent,pfl
51-805.TX,51-263,absent,pl
51-805.TX,51-325,absent,pfl
51-805.TX,51-394,absent,pps
51-805.TX,51-158,absent,pmdb
51-805.TX,51-387,absent,psdb
51-805.TX,51-265,absent,pmdb
51-805.TX,51-85,absent,pfl
51-805.TX,51-16,absent,pfl
51-805.TX,51-51,absent,psdb
51-805.TX,51-159,absent,psdb
51-805.TX,51-180,absent,ptb
51-805.TX,51-160,absent,ppb
51-805.TX,51-604,absent,pcdob
51-805.TX,51-513,absent,ppb
51-805.TX,51-113,absent,pmdb
51-805.TX,51-319,absent,psl
51-805.TX,51-393,absent,pl
51-805.TX,51-107,absent,psdb
51-805.TX,51-483,absent,psdb
51-805.TX,51-594,absent,pmdb
51-805.TX,51-396,absent,ppb
51-805.TX,51-218,absent,pt
51-805.TX,51-414,absent,ppb
51-805.TX,51-138,absent,pfl
51-805.TX,51-516,absent,psdb
51-805.TX,51-431,absent,pmdb
51-805.TX,51-269,absent,pfl
51-805.TX,51-540,absent,psdb
51-806.TX,51-440,yes,pfl
51-806.TX,51-88,yes,psdb
51-806.TX,51-221,article 17,psdb
51-806.TX,51-44,yes,pps
51-806.TX,51-407,yes,pcdob
51-806.TX,51-488,yes,pdt
51-806.TX,51-68,yes,pmdb
51-806.TX,51-1,yes,pl
51-806.TX,51-487,yes,pdt
51-806.TX,51-331,yes,pcdob
51-806.TX,51-445,yes,psdb
51-806.TX,51-284,yes,psb
51-806.TX,51-89,no,pl
51-806.TX,51-286,yes,ppb
51-806.TX,51-6,yes,ppb
51-806.TX,51-333,yes,psdb
51-806.TX,51-119,yes,pmdb
51-806.TX,51-339,yes,psdb
51-806.TX,51-340,yes,pt
51-806.TX,51-19,yes,psdb
51-806.TX,51-475,yes,pfl
51-806.TX,51-552,yes,psdb
51-806.TX,51-334,yes,psdb
51-806.TX,51-222,yes,pmdb
51-806.TX,51-60,yes,ptb
51-806.TX,51-335,yes,psdb
51-806.TX,51-336,yes,pt
51-806.TX,51-129,yes,psdb
51-806.TX,51-144,yes,pmdb
51-806.TX,51-337,no,ptb
51-806.TX,51-343,yes,psdb
51-806.TX,51-183,yes,pfl
51-806.TX,51-592,yes,pt
51-806.TX,51-595,yes,pmdb
51-806.TX,51-38,yes,pfl
51-806.TX,51-489,yes,ppb
51-806.TX,51-128,yes,pt
51-806.TX,51-432,yes,pt
51-806.TX,51-490,yes,psb
51-806.TX,51-289,yes,pl
51-806.TX,51-347,yes,pl
51-806.TX,51-528,yes,psdb
51-806.TX,51-597,yes,psdb
51-806.TX,51-476,yes,pt
51-806.TX,51-130,yes,ptb
51-806.TX,51-152,yes,pmdb
51-806.TX,51-227,yes,psdb
51-806.TX,51-290,yes,pt
51-806.TX,51-400,yes,pfl
51-806.TX,51-344,no,ppb
51-806.TX,51-573,yes,pfl
51-806.TX,51-186,yes,pfl
51-806.TX,51-153,yes,pps
51-806.TX,51-225,yes,pfl
51-806.TX,51-630,yes,pfl
51-806.TX,51-45,yes,pmdb
51-806.TX,51-345,yes,pfl
51-806.TX,51-187,yes,pmdb
51-806.TX,51-629,yes,pfl
51-806.TX,51-228,yes,psdb
51-806.TX,51-61,yes,pfl
51-806.TX,51-382,yes,psl
51-806.TX,51-18,yes,pfl
51-806.TX,51-444,yes,ppb
51-806.TX,51-155,yes,psb
51-806.TX,51-134,yes,psdb
51-806.TX,51-12,no,ppb
51-806.TX,51-356,yes,psb
51-806.TX,51-294,yes,psdb
51-806.TX,51-358,yes,pdt
51-806.TX,51-449,yes,pt
51-806.TX,51-349,yes,ptb
51-806.TX,51-470,yes,pmdb
51-806.TX,51-578,yes,ptb
51-806.TX,51-471,yes,pmdb
51-806.TX,51-230,yes,psdb
51-806.TX,51-140,yes,psb
51-806.TX,51-351,yes,pt
51-806.TX,51-14,yes,ptb
51-806.TX,51-22,yes,pmdb
51-806.TX,51-477,yes,ppb
51-806.TX,51-132,yes,ppb
51-806.TX,51-189,yes,pfl
51-806.TX,51-532,yes,pt
51-806.TX,51-415,yes,pmdb
51-806.TX,51-295,yes,ppb
51-806.TX,51-47,yes,pdt
51-806.TX,51-590,yes,psb
51-806.TX,51-191,yes,ptb
51-806.TX,51-478,yes,pdt
51-806.TX,51-141,yes,pt
51-806.TX,51-297,yes,ptb
51-806.TX,51-496,yes,ppb
51-806.TX,51-514,yes,pt
51-806.TX,51-447,yes,pt
51-806.TX,51-299,yes,ppb
51-806.TX,51-3,yes,pfl
51-806.TX,51-300,yes,pst
51-806.TX,51-181,yes,pfl
51-806.TX,51-75,yes,pmdb
51-806.TX,51-417,yes,pmdb
51-806.TX,51-408,yes,pt
51-806.TX,51-185,yes,pfl
51-806.TX,51-23,yes,ppb
51-806.TX,51-479,yes,pfl
51-806.TX,51-555,yes,pmdb
51-806.TX,51-357,yes,pfl
51-806.TX,51-234,yes,pt
51-806.TX,51-25,yes,pdt
51-806.TX,51-166,yes,psb
51-806.TX,51-236,yes,pmdb
51-806.TX,51-450,yes,pmdb
51-806.TX,51-194,yes,pcdob
51-806.TX,51-549,yes,psdb
51-806.TX,51-498,yes,pt
51-806.TX,51-114,yes,pfl
51-806.TX,51-235,yes,ppb
51-806.TX,51-472,yes,ppb
51-806.TX,51-360,yes,pt
51-806.TX,51-62,yes,pmdb
51-806.TX,51-145,yes,pfl
51-806.TX,51-455,yes,ptb
51-806.TX,51-174,yes,pps
51-806.TX,51-188,yes,pfl
51-806.TX,51-302,no,ppb
51-806.TX,51-359,yes,pt
51-806.TX,51-196,yes,pfl
51-806.TX,51-303,yes,pcdob
51-806.TX,51-167,yes,pl
51-806.TX,51-585,yes,pfl
51-806.TX,51-275,yes,pt
51-806.TX,51-591,yes,pdt
51-806.TX,51-433,yes,pt
51-806.TX,51-199,yes,ppb
51-806.TX,51-239,yes,pmdb
51-806.TX,51-534,yes,pt
51-806.TX,51-473,yes,pmdb
51-806.TX,51-474,yes,ppb
51-806.TX,51-64,yes,pfl
51-806.TX,51-309,yes,pdt
51-806.TX,51-54,yes,ppb
51-806.TX,51-411,yes,ppb
51-806.TX,51-175,yes,pmdb
51-806.TX,51-310,yes,pt
51-806.TX,51-201,yes,pfl
51-806.TX,51-363,yes,psdb
51-806.TX,51-76,yes,psb
51-806.TX,51-202,yes,pfl
51-806.TX,51-276,yes,ptb
51-806.TX,51-273,yes,pfl
51-806.TX,51-457,yes,ptb
51-806.TX,51-365,yes,pt
51-806.TX,51-452,yes,ppb
51-806.TX,51-241,yes,ptb
51-806.TX,51-97,yes,pt
51-806.TX,51-391,yes,pdt
51-806.TX,51-203,yes,pfl
51-806.TX,51-169,yes,pfl
51-806.TX,51-369,yes,psdb
51-806.TX,51-418,yes,pl
51-806.TX,51-17,yes,pmdb
51-806.TX,51-206,yes,psdb
51-806.TX,51-311,yes,pfl
51-806.TX,51-121,yes,pfl
51-806.TX,51-98,yes,psdb
51-806.TX,51-480,yes,ppb
51-806.TX,51-420,yes,psdb
51-806.TX,51-243,yes,psl
51-806.TX,51-481,yes,pt
51-806.TX,51-421,yes,psdb
51-806.TX,51-453,yes,pfl
51-806.TX,51-500,yes,ppb
51-806.TX,51-603,yes,pt
51-806.TX,51-341,yes,ptb
51-806.TX,51-422,yes,pmdb
51-806.TX,51-454,no,psdb
51-806.TX,51-602,yes,pt
51-806.TX,51-207,yes,pfl
51-806.TX,51-313,yes,pt
51-806.TX,51-371,yes,psb
51-806.TX,51-277,yes,pl
51-806.TX,51-435,yes,pmdb
51-806.TX,51-110,yes,pmdb
51-806.TX,51-99,yes,pmdb
51-806.TX,51-55,yes,pps
51-806.TX,51-461,yes,ptb
51-806.TX,51-56,yes,pt
51-806.TX,51-524,yes,pmdb
51-806.TX,51-278,yes,ppb
51-806.TX,51-244,yes,pt
51-806.TX,51-210,yes,ppb
51-806.TX,51-436,yes,psdb
51-806.TX,51-373,yes,pl
51-806.TX,51-586,yes,pfl
51-806.TX,51-374,yes,pmdb
51-806.TX,51-316,yes,pt
51-806.TX,51-318,yes,psb
51-806.TX,51-317,yes,pdt
51-806.TX,51-462,yes,pmdb
51-806.TX,51-377,yes,pfl
51-806.TX,51-101,yes,pfl
51-806.TX,51-117,yes,pfl
51-806.TX,51-24,yes,pmdb
51-806.TX,51-77,yes,pdt
51-806.TX,51-381,yes,ptb
51-806.TX,51-458,yes,ppb
51-806.TX,51-548,yes,psdb
51-806.TX,51-209,yes,pt
51-806.TX,51-507,yes,pps
51-806.TX,51-437,yes,ptb
51-806.TX,51-379,yes,pfl
51-806.TX,51-57,yes,pt
51-806.TX,51-31,yes,psdb
51-806.TX,51-279,no,ppb
51-806.TX,51-46,yes,ptb
51-806.TX,51-424,yes,pmdb
51-806.TX,51-255,yes,ppb
51-806.TX,51-459,yes,psdb
51-806.TX,51-251,yes,pdt
51-806.TX,51-464,yes,pl
51-806.TX,51-256,yes,psdb
51-806.TX,51-463,yes,pmdb
51-806.TX,51-616,yes,pmdb
51-806.TX,51-509,yes,pmdb
51-806.TX,51-67,yes,ppb
51-806.TX,51-320,yes,psb
51-806.TX,51-213,yes,pfl
51-806.TX,51-484,yes,pfl
51-806.TX,51-503,yes,pl
51-806.TX,51-384,yes,psdb
51-806.TX,51-383,yes,pmdb
51-806.TX,51-214,yes,pfl
51-806.TX,51-410,yes,pfl
51-806.TX,51-510,yes,pt
51-806.TX,51-30,yes,pt
51-806.TX,51-425,yes,psdb
51-806.TX,51-412,yes,pt
51-806.TX,51-428,yes,pmdb
51-806.TX,51-162,yes,pt
51-806.TX,51-80,yes,pfl
51-806.TX,51-403,yes,ppb
51-806.TX,51-212,yes,pfl
51-806.TX,51-438,yes,ppb
51-806.TX,51-253,yes,psdb
51-806.TX,51-505,yes,pdt
51-806.TX,51-388,yes,pt
51-806.TX,51-258,yes,psdb
51-806.TX,51-102,yes,psdb
51-806.TX,51-617,yes,pl
51-806.TX,51-33,yes,ptb
51-806.TX,51-465,yes,ppb
51-806.TX,51-390,yes,pt
51-806.TX,51-163,yes,ppb
51-806.TX,51-518,yes,psdb
51-806.TX,51-427,yes,ppb
51-806.TX,51-261,yes,pfl
51-806.TX,51-323,yes,ptb
51-806.TX,51-631,yes,pt
51-806.TX,51-84,yes,psdb
51-806.TX,51-262,yes,ppb
51-806.TX,51-260,yes,ptb
51-806.TX,51-105,yes,psdb
51-806.TX,51-8,yes,pfl
51-806.TX,51-395,yes,psdb
51-806.TX,51-468,yes,pfl
51-806.TX,51-216,yes,psdb
51-806.TX,51-86,yes,psdb
51-806.TX,51-485,yes,pdt
51-806.TX,51-58,yes,psdb
51-806.TX,51-266,yes,pcdob
51-806.TX,51-108,yes,psb
51-806.TX,51-268,yes,pmdb
51-806.TX,51-39,yes,ptb
51-806.TX,51-327,yes,ppb
51-806.TX,51-599,yes,pcdob
51-806.TX,51-413,yes,pmdb
51-806.TX,51-517,yes,pt
51-806.TX,51-389,yes,pt
51-806.TX,51-513,yes,ppb
51-806.TX,51-405,yes,pmdb
51-806.TX,51-270,yes,pt
51-806.TX,51-392,yes,ppb
51-806.TX,51-40,yes,pcdob
51-806.TX,51-35,yes,pfl
51-806.TX,51-430,yes,pfl
51-806.TX,51-271,yes,psdb
51-806.TX,51-326,yes,pdt
51-806.TX,51-439,yes,pmdb
51-806.TX,51-217,yes,pt
51-806.TX,51-267,yes,ptb
51-806.TX,51-218,yes,pt
51-806.TX,51-328,yes,psb
51-806.TX,51-406,yes,pl
51-806.TX,51-469,yes,pfl
51-806.TX,51-627,yes,pmdb
51-806.TX,51-404,yes,psdb
51-806.TX,51-397,yes,psdb
51-806.TX,51-535,yes,pfl
51-806.TX,51-398,yes,pmdb
51-806.TX,51-34,yes,psdb
51-806.TX,51-59,yes,ptb
51-806.TX,51-486,absent,pt
51-806.TX,51-127,absent,pfl
51-806.TX,51-441,absent,psdb
51-806.TX,51-2,absent,pps
51-806.TX,51-442,absent,ptb
51-806.TX,51-330,absent,psdb
51-806.TX,51-283,absent,pfl
51-806.TX,51-579,absent,pcdob
51-806.TX,51-285,absent,psdb
51-806.TX,51-332,absent,pt
51-806.TX,51-142,absent,pfl
51-806.TX,51-87,absent,pmdb
51-806.TX,51-9,absent,psdb
51-806.TX,51-223,absent,pfl
51-806.TX,51-92,absent,psdb
51-806.TX,51-90,absent,psdb
51-806.TX,51-37,absent,psdb
51-806.TX,51-338,absent,ptb
51-806.TX,51-109,absent,psdb
51-806.TX,51-165,absent,ppb
51-806.TX,51-173,absent,psdb
51-806.TX,51-111,absent,psdb
51-806.TX,51-21,absent,pt
51-806.TX,51-10,absent,pl
51-806.TX,51-416,absent,pmdb
51-806.TX,51-443,absent,psdb
51-806.TX,51-184,absent,pmdb
51-806.TX,51-224,absent,pst
51-806.TX,51-120,absent,pfl
51-806.TX,51-148,absent,psdb
51-806.TX,51-226,absent,pfl
51-806.TX,51-70,absent,pfl
51-806.TX,51-494,absent,pmdb
51-806.TX,51-446,absent,psdb
51-806.TX,51-93,absent,psdb
51-806.TX,51-112,absent,pfl
51-806.TX,51-176,absent,ppb
51-806.TX,51-291,absent,pl
51-806.TX,51-71,absent,pfl
51-806.TX,51-346,absent,ppb
51-806.TX,51-133,absent,pmdb
51-806.TX,51-229,absent,psdb
51-806.TX,51-491,absent,pmdb
51-806.TX,51-348,absent,ppb
51-806.TX,51-293,absent,ppb
51-806.TX,51-598,absent,pst
51-806.TX,51-620,absent,pmdb
51-806.TX,51-301,absent,pst
51-806.TX,51-231,absent,ppb
51-806.TX,51-307,absent,pfl
51-806.TX,51-131,absent,pfl
51-806.TX,51-73,absent,ppb
51-806.TX,51-232,absent,pfl
51-806.TX,51-353,absent,pps
51-806.TX,51-493,absent,pdt
51-806.TX,51-190,absent,pl
51-806.TX,51-95,absent,pmdb
51-806.TX,51-15,absent,psb
51-806.TX,51-48,absent,psdb
51-806.TX,51-11,absent,psdb
51-806.TX,51-233,absent,pmdb
51-806.TX,51-296,absent,pt
51-806.TX,51-354,absent,s-part
51-806.TX,51-274,absent,psdb
51-806.TX,51-74,absent,pfl
51-806.TX,51-36,absent,pfl
51-806.TX,51-63,absent,pmdb
51-806.TX,51-193,absent,pmdb
51-806.TX,51-497,absent,pmdb
51-806.TX,51-143,absent,psb
51-806.TX,51-237,absent,pmdb
51-806.TX,51-123,absent,pmdb
51-806.TX,51-448,absent,pmdb
51-806.TX,51-124,absent,ptb
51-806.TX,51-238,absent,ppb
51-806.TX,51-308,absent,pfl
51-806.TX,51-94,absent,pcdob
51-806.TX,51-135,absent,psdb
51-806.TX,51-581,absent,psdb
51-806.TX,51-240,absent,pfl
51-806.TX,51-197,absent,pt
51-806.TX,51-198,absent,psdb
51-806.TX,51-72,absent,psdb
51-806.TX,51-146,absent,psdb
51-806.TX,51-364,absent,pps
51-806.TX,51-304,absent,pfl
51-806.TX,51-361,absent,pt
51-806.TX,51-156,absent,pfl
51-806.TX,51-538,absent,pfl
51-806.TX,51-192,absent,pmdb
51-806.TX,51-362,absent,pmdb
51-806.TX,51-305,absent,psdb
51-806.TX,51-557,absent,psl
51-806.TX,51-451,absent,pmdb
51-806.TX,51-306,absent,pfl
51-806.TX,51-147,absent,pmdb
51-806.TX,51-366,absent,ptn
51-806.TX,51-577,absent,pfl
51-806.TX,51-367,absent,pt
51-806.TX,51-96,absent,ppb
51-806.TX,51-200,absent,pmdb
51-806.TX,51-41,absent,pfl
51-806.TX,51-149,absent,pfl
51-806.TX,51-150,absent,psdb
51-806.TX,51-27,absent,pmdb
51-806.TX,51-178,absent,psdb
51-806.TX,51-29,absent,ptb
51-806.TX,51-419,absent,psdb
51-806.TX,51-499,absent,ppb
51-806.TX,51-245,absent,pfl
51-806.TX,51-125,absent,pmdb
51-806.TX,51-370,absent,pmdb
51-806.TX,51-204,absent,pmdb
51-806.TX,51-401,absent,psdb
51-806.TX,51-157,absent,psl
51-806.TX,51-4,absent,pfl
51-806.TX,51-5,absent,pfl
51-806.TX,51-312,absent,ppb
51-806.TX,51-170,absent,ptb
51-806.TX,51-42,absent,ppb
51-806.TX,51-151,absent,psdb
51-806.TX,51-298,absent,psdb
51-806.TX,51-100,absent,psdb
51-806.TX,51-376,absent,pmdb
51-806.TX,51-315,absent,psdb
51-806.TX,51-247,absent,ppb
51-806.TX,51-136,absent,pfl
51-806.TX,51-372,absent,pfl
51-806.TX,51-161,absent,pl
51-806.TX,51-501,absent,pt
51-806.TX,51-409,absent,psdb
51-806.TX,51-249,absent,pmdb
51-806.TX,51-246,absent,pmdb
51-806.TX,51-50,absent,pmdb
51-806.TX,51-250,absent,pst
51-806.TX,51-314,absent,pst
51-806.TX,51-559,absent,pmdb
51-806.TX,51-81,absent,pfl
51-806.TX,51-252,absent,pmdb
51-806.TX,51-281,absent,ptb
51-806.TX,51-456,absent,pmdb
51-806.TX,51-504,absent,pmdb
51-806.TX,51-380,absent,pmdb
51-806.TX,51-122,absent,ptb
51-806.TX,51-402,absent,ptb
51-806.TX,51-248,absent,psdb
51-806.TX,51-378,absent,pmdb
51-806.TX,51-126,absent,pfl
51-806.TX,51-78,absent,pfl
51-806.TX,51-28,absent,psdb
51-806.TX,51-254,absent,pt
51-806.TX,51-211,absent,psdb
51-806.TX,51-171,absent,pmdb
51-806.TX,51-587,absent,pt
51-806.TX,51-49,absent,pl
51-806.TX,51-154,absent,pfl
51-806.TX,51-65,absent,pmdb
51-806.TX,51-460,absent,pt
51-806.TX,51-118,absent,pfl
51-806.TX,51-43,absent,pfl
51-806.TX,51-257,absent,pt
51-806.TX,51-321,absent,psdb
51-806.TX,51-79,absent,pfl
51-806.TX,51-66,absent,psdb
51-806.TX,51-82,absent,pmdb
51-806.TX,51-177,absent,psb
51-806.TX,51-259,absent,pl
51-806.TX,51-103,absent,pmdb
51-806.TX,51-466,absent,pfl
51-806.TX,51-32,absent,pl
51-806.TX,51-537,absent,pfl
51-806.TX,51-168,absent,pps
51-806.TX,51-83,absent,pl
51-806.TX,51-482,absent,pmdb
51-806.TX,51-282,absent,pps
51-806.TX,51-385,absent,ptb
51-806.TX,51-137,absent,psdb
51-806.TX,51-280,absent,pmdb
51-806.TX,51-7,absent,pl
51-806.TX,51-508,absent,phs
51-806.TX,51-386,absent,pfl
51-806.TX,51-322,absent,pfl
51-806.TX,51-215,absent,pmdb
51-806.TX,51-429,absent,pfl
51-806.TX,51-263,absent,pl
51-806.TX,51-325,absent,pfl
51-806.TX,51-467,absent,pps
51-806.TX,51-394,absent,pps
51-806.TX,51-158,absent,pmdb
51-806.TX,51-387,absent,psdb
51-806.TX,51-265,absent,pmdb
51-806.TX,51-85,absent,pfl
51-806.TX,51-16,absent,pfl
51-806.TX,51-51,absent,psdb
51-806.TX,51-159,absent,psdb
51-806.TX,51-180,absent,ptb
51-806.TX,51-160,absent,ppb
51-806.TX,51-604,absent,pcdob
51-806.TX,51-113,absent,pmdb
51-806.TX,51-319,absent,psl
51-806.TX,51-393,absent,pl
51-806.TX,51-107,absent,psdb
51-806.TX,51-483,absent,psdb
51-806.TX,51-264,absent,pt
51-806.TX,51-594,absent,pmdb
51-806.TX,51-396,absent,ppb
51-806.TX,51-414,absent,ppb
51-806.TX,51-138,absent,pfl
51-806.TX,51-516,absent,psdb
51-806.TX,51-431,absent,pmdb
51-806.TX,51-269,absent,pfl
51-806.TX,51-540,absent,psdb
51-807.TX,51-440,yes,pfl
51-807.TX,51-88,yes,psdb
51-807.TX,51-221,article 17,psdb
51-807.TX,51-44,yes,pps
51-807.TX,51-407,yes,pcdob
51-807.TX,51-488,yes,pdt
51-807.TX,51-68,yes,pmdb
51-807.TX,51-1,yes,pl
51-807.TX,51-487,yes,pdt
51-807.TX,51-331,yes,pcdob
51-807.TX,51-284,yes,psb
51-807.TX,51-89,no,pl
51-807.TX,51-286,yes,ppb
51-807.TX,51-333,yes,psdb
51-807.TX,51-119,yes,pmdb
51-807.TX,51-339,yes,psdb
51-807.TX,51-340,yes,pt
51-807.TX,51-19,yes,psdb
51-807.TX,51-475,yes,pfl
51-807.TX,51-552,yes,psdb
51-807.TX,51-334,yes,psdb
51-807.TX,51-222,yes,pmdb
51-807.TX,51-60,yes,ptb
51-807.TX,51-335,yes,psdb
51-807.TX,51-336,yes,pt
51-807.TX,51-129,yes,psdb
51-807.TX,51-144,yes,pmdb
51-807.TX,51-337,no,ptb
51-807.TX,51-343,yes,psdb
51-807.TX,51-90,yes,psdb
51-807.TX,51-183,yes,pfl
51-807.TX,51-37,yes,psdb
51-807.TX,51-592,yes,pt
51-807.TX,51-595,yes,pmdb
51-807.TX,51-489,yes,ppb
51-807.TX,51-128,yes,pt
51-807.TX,51-432,yes,pt
51-807.TX,51-490,yes,psb
51-807.TX,51-289,yes,pl
51-807.TX,51-347,yes,pl
51-807.TX,51-528,yes,psdb
51-807.TX,51-597,yes,psdb
51-807.TX,51-476,yes,pt
51-807.TX,51-130,yes,ptb
51-807.TX,51-152,yes,pmdb
51-807.TX,51-227,yes,psdb
51-807.TX,51-290,yes,pt
51-807.TX,51-400,yes,pfl
51-807.TX,51-344,no,ppb
51-807.TX,51-573,yes,pfl
51-807.TX,51-186,yes,pfl
51-807.TX,51-153,yes,pps
51-807.TX,51-225,yes,pfl
51-807.TX,51-45,yes,pmdb
51-807.TX,51-345,yes,pfl
51-807.TX,51-187,yes,pmdb
51-807.TX,51-629,yes,pfl
51-807.TX,51-228,yes,psdb
51-807.TX,51-61,yes,pfl
51-807.TX,51-382,yes,psl
51-807.TX,51-18,yes,pfl
51-807.TX,51-444,yes,ppb
51-807.TX,51-155,yes,psb
51-807.TX,51-134,yes,psdb
51-807.TX,51-12,no,ppb
51-807.TX,51-356,yes,psb
51-807.TX,51-294,yes,psdb
51-807.TX,51-358,yes,pdt
51-807.TX,51-449,yes,pt
51-807.TX,51-349,yes,ptb
51-807.TX,51-470,yes,pmdb
51-807.TX,51-578,yes,ptb
51-807.TX,51-471,yes,pmdb
51-807.TX,51-230,yes,psdb
51-807.TX,51-140,yes,psb
51-807.TX,51-351,yes,pt
51-807.TX,51-14,yes,ptb
51-807.TX,51-131,yes,pfl
51-807.TX,51-22,yes,pmdb
51-807.TX,51-232,yes,pfl
51-807.TX,51-477,yes,ppb
51-807.TX,51-132,yes,ppb
51-807.TX,51-189,yes,pfl
51-807.TX,51-532,yes,pt
51-807.TX,51-415,yes,pmdb
51-807.TX,51-295,yes,ppb
51-807.TX,51-47,yes,pdt
51-807.TX,51-590,yes,psb
51-807.TX,51-191,yes,ptb
51-807.TX,51-478,yes,pdt
51-807.TX,51-141,yes,pt
51-807.TX,51-296,yes,pt
51-807.TX,51-297,yes,ptb
51-807.TX,51-496,yes,ppb
51-807.TX,51-447,yes,pt
51-807.TX,51-299,yes,ppb
51-807.TX,51-3,yes,pfl
51-807.TX,51-300,yes,pst
51-807.TX,51-181,yes,pfl
51-807.TX,51-75,yes,pmdb
51-807.TX,51-417,yes,pmdb
51-807.TX,51-408,yes,pt
51-807.TX,51-185,yes,pfl
51-807.TX,51-23,yes,ppb
51-807.TX,51-479,yes,pfl
51-807.TX,51-555,yes,pmdb
51-807.TX,51-357,yes,pfl
51-807.TX,51-234,yes,pt
51-807.TX,51-25,yes,pdt
51-807.TX,51-166,yes,psb
51-807.TX,51-236,yes,pmdb
51-807.TX,51-450,yes,pmdb
51-807.TX,51-194,yes,pcdob
51-807.TX,51-549,yes,psdb
51-807.TX,51-498,yes,pt
51-807.TX,51-114,yes,pfl
51-807.TX,51-235,yes,ppb
51-807.TX,51-472,yes,ppb
51-807.TX,51-360,yes,pt
51-807.TX,51-62,yes,pmdb
51-807.TX,51-145,yes,pfl
51-807.TX,51-455,yes,ptb
51-807.TX,51-174,yes,pps
51-807.TX,51-188,yes,pfl
51-807.TX,51-302,no,ppb
51-807.TX,51-359,yes,pt
51-807.TX,51-196,yes,pfl
51-807.TX,51-303,yes,pcdob
51-807.TX,51-198,yes,psdb
51-807.TX,51-167,yes,pl
51-807.TX,51-275,yes,pt
51-807.TX,51-591,yes,pdt
51-807.TX,51-433,yes,pt
51-807.TX,51-199,yes,ppb
51-807.TX,51-239,yes,pmdb
51-807.TX,51-534,yes,pt
51-807.TX,51-473,yes,pmdb
51-807.TX,51-361,yes,pt
51-807.TX,51-64,yes,pfl
51-807.TX,51-309,yes,pdt
51-807.TX,51-54,yes,ppb
51-807.TX,51-411,yes,ppb
51-807.TX,51-175,yes,pmdb
51-807.TX,51-310,yes,pt
51-807.TX,51-201,yes,pfl
51-807.TX,51-363,yes,psdb
51-807.TX,51-76,yes,psb
51-807.TX,51-202,yes,pfl
51-807.TX,51-276,yes,ptb
51-807.TX,51-273,yes,pfl
51-807.TX,51-457,yes,ptb
51-807.TX,51-365,yes,pt
51-807.TX,51-452,yes,ppb
51-807.TX,51-241,yes,ptb
51-807.TX,51-97,yes,pt
51-807.TX,51-391,yes,pdt
51-807.TX,51-203,yes,pfl
51-807.TX,51-499,yes,ppb
51-807.TX,51-369,yes,psdb
51-807.TX,51-418,yes,pl
51-807.TX,51-206,yes,psdb
51-807.TX,51-311,yes,pfl
51-807.TX,51-121,yes,pfl
51-807.TX,51-98,yes,psdb
51-807.TX,51-480,yes,ppb
51-807.TX,51-420,yes,psdb
51-807.TX,51-243,yes,psl
51-807.TX,51-481,yes,pt
51-807.TX,51-421,yes,psdb
51-807.TX,51-453,yes,pfl
51-807.TX,51-500,yes,ppb
51-807.TX,51-603,yes,pt
51-807.TX,51-341,yes,ptb
51-807.TX,51-454,no,psdb
51-807.TX,51-602,yes,pt
51-807.TX,51-207,yes,pfl
51-807.TX,51-313,yes,pt
51-807.TX,51-371,yes,psb
51-807.TX,51-277,yes,pl
51-807.TX,51-435,yes,pmdb
51-807.TX,51-110,yes,pmdb
51-807.TX,51-99,yes,pmdb
51-807.TX,51-55,yes,pps
